,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_random_state,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_alpha,param_loss,param_criterion,param_max_depth,param_splitter,param_n_estimators,param_algorithm,param_kernel,param_var_smoothing,param_activation,param_hidden_layer_sizes
22,10.78165373802185,0.04955007308574078,0.005204677581787109,0.00016032297758113205,,l1,42,,"{'alpha': 0.001, 'loss': 'squared_error', 'penalty': 'l1', 'random_state': 42}",0.4875239923224568,0.4036468330134357,0.4285988483685221,0.39969283931656746,0.3885582645421386,0.42160415551262415,0.035465342891335405,36,0.001,squared_error,,,,,,,,,
23,10.794215059280395,0.02411864648953798,0.0052734375,0.00019513104063418994,,l1,1453,,"{'alpha': 0.001, 'loss': 'squared_error', 'penalty': 'l1', 'random_state': 1453}",0.48502879078694816,0.5134357005758158,0.42994241842610365,0.43348051449414476,0.5116145133422921,0.47470038752506094,0.036529732565346223,35,0.001,squared_error,,,,,,,,,
24,0.08383116722106934,0.002224742851110349,0.0054413795471191405,0.00046947773381300054,,l2,42,,"{'alpha': 0.01, 'loss': 'hinge', 'penalty': 'l2', 'random_state': 42}",0.8452975047984644,0.8464491362763915,0.8518234165067179,0.8500671913995008,0.847187559992321,0.8481649617946792,0.0024134808665949355,5,0.01,hinge,,,,,,,,,
25,0.08206892013549805,0.0008092397637893697,0.00544133186340332,0.0004550582841430086,,l2,1453,,"{'alpha': 0.01, 'loss': 'hinge', 'penalty': 'l2', 'random_state': 1453}",0.8460652591170825,0.8456813819577735,0.8512476007677543,0.8510270685352275,0.8473795354194663,0.8482801691594608,0.0024009068736452386,4,0.01,hinge,,,,,,,,,
26,0.10670914649963378,0.005972762460665415,0.005860424041748047,0.0004378446069444756,,l1,42,,"{'alpha': 0.01, 'loss': 'hinge', 'penalty': 'l1', 'random_state': 42}",0.8456813819577735,0.8410748560460652,0.8445297504798465,0.8381647149164907,0.8414282971779612,0.8421758001156274,0.002671697188307425,11,0.01,hinge,,,,,,,,,
27,0.10788140296936036,0.004795857454628036,0.005656099319458008,0.0004716903344754676,,l1,1453,,"{'alpha': 0.01, 'loss': 'hinge', 'penalty': 'l1', 'random_state': 1453}",0.8431861804222649,0.8366602687140116,0.8460652591170825,0.8418122480322519,0.8423881743136878,0.8420224261198597,0.0030538336999480315,12,0.01,hinge,,,,,,,,,
28,0.07807507514953613,0.002176897234834294,0.00562286376953125,0.00045167570151821295,,l2,42,,"{'alpha': 0.01, 'loss': 'perceptron', 'penalty': 'l2', 'random_state': 42}",0.7946257197696737,0.7871401151631477,0.8147792706333973,0.8066807448646574,0.8180072950662315,0.8042466290994215,0.011759354578165258,16,0.01,perceptron,,,,,,,,,
29,0.07898421287536621,0.000789806768094152,0.005542230606079101,0.0005735846288773228,,l2,1453,,"{'alpha': 0.01, 'loss': 'perceptron', 'penalty': 'l2', 'random_state': 1453}",0.8149712092130518,0.8197696737044146,0.8201535508637237,0.8072566711460933,0.8333653292378576,0.8191032868330282,0.008513158617635649,13,0.01,perceptron,,,,,,,,,
30,0.0998321533203125,0.0020548526550515467,0.005823278427124023,0.0004034971013055823,,l1,42,,"{'alpha': 0.01, 'loss': 'perceptron', 'penalty': 'l1', 'random_state': 42}",0.8082533589251439,0.7786948176583494,0.7788867562380039,0.8045690151660587,0.7682856594355922,0.7877379214846295,0.015765026100511725,21,0.01,perceptron,,,,,,,,,
31,0.10076236724853516,0.0004686208481239915,0.005291652679443359,0.00036816613350854586,,l1,1453,,"{'alpha': 0.01, 'loss': 'perceptron', 'penalty': 'l1', 'random_state': 1453}",0.8015355086372361,0.7928982725527831,0.7940499040307102,0.7291226722979459,0.8133998848147437,0.7862012484666838,0.02945953406758199,22,0.01,perceptron,,,,,,,,,
